time, x, y, heading, vel_x, vel_y, vel_heading,
9.136, 0.637973, -0.0152611, -0.0883413, 0.0711136, -0.00894306, 0.02258, 
9.144, 0.638542, -0.0153325, -0.0881607, 0.0711147, -0.00893021, 0.0225813, 
9.152, 0.639111, -0.0154039, -0.08798, 0.0711159, -0.00891796, 0.0225833, 
9.16, 0.639681, -0.015477, -0.0877612, 0.0712323, -0.00914559, 0.0273482, 
9.168, 0.640251, -0.0155517, -0.0875422, 0.0712347, -0.00932723, 0.0273829, 
9.176, 0.64082, -0.0156274, -0.087323, 0.0712362, -0.00947351, 0.027388, 
9.184, 0.64139, -0.0157032, -0.0871039, 0.0712376, -0.00946421, 0.0273962, 
9.192, 0.641957, -0.0157707, -0.08695, 0.070837, -0.00843809, 0.019235, 
9.2, 0.642524, -0.0158378, -0.0867968, 0.0708345, -0.00839152, 0.0191562, 
9.208, 0.64309, -0.0159048, -0.0866435, 0.0708347, -0.00837551, 0.0191519, 
9.216, 0.643657, -0.0159717, -0.0864903, 0.0708354, -0.00836414, 0.0191525, 
9.224, 0.644226, -0.0160403, -0.0862845, 0.0711507, -0.0085761, 0.0257298, 
9.232, 0.644795, -0.01611, -0.0860783, 0.071155, -0.00871427, 0.0257767, 
9.24, 0.645365, -0.0161812, -0.085872, 0.0711566, -0.00889655, 0.0257804, 
9.248, 0.645934, -0.0162539, -0.0856657, 0.071158, -0.00909295, 0.0257836, 
9.256, 0.646492, -0.0163218, -0.0854959, 0.0697728, -0.00848273, 0.0212324, 
9.264, 0.64705, -0.0163894, -0.0853263, 0.0697603, -0.00845466, 0.0211933, 
9.272, 0.647608, -0.0164569, -0.0851569, 0.0697599, -0.00843598, 0.021187, 
9.28, 0.648166, -0.0165243, -0.0849874, 0.0697605, -0.00842226, 0.0211861, 
9.288, 0.648742, -0.016592, -0.0846772, 0.0719885, -0.00846471, 0.0387761, 
9.296, 0.649318, -0.0166577, -0.084366, 0.0720129, -0.00821298, 0.0388977, 
9.304, 0.649895, -0.016724, -0.0840547, 0.0720171, -0.00828751, 0.0389046, 
9.312, 0.650471, -0.0167917, -0.0837434, 0.0720195, -0.00845524, 0.0389107, 
9.32, 0.651052, -0.0168604, -0.0834647, 0.0727053, -0.00859026, 0.0348422, 
9.328, 0.651634, -0.0169297, -0.0831861, 0.0727138, -0.00866377, 0.0348206, 
9.336, 0.652216, -0.0170004, -0.0829075, 0.072716, -0.0088418, 0.0348257, 
9.344, 0.652798, -0.0170728, -0.0826289, 0.0727177, -0.00904823, 0.034831, 
9.352, 0.653385, -0.0171464, -0.0823466, 0.0734045, -0.00919949, 0.0352895, 
9.36, 0.653972, -0.0172206, -0.0820642, 0.073413, -0.00927807, 0.0352979, 
9.368, 0.654559, -0.0172963, -0.0817818, 0.0734152, -0.00945762, 0.0353032, 
9.376, 0.655147, -0.0173736, -0.0814993, 0.0734169, -0.0096642, 0.0353085, 
9.384, 0.655676, -0.0174241, -0.0814359, 0.0661344, -0.00631528, 0.0079224, 
9.392, 0.656205, -0.0174742, -0.0813734, 0.0661004, -0.00625476, 0.00781564, 
9.4, 0.656733, -0.0175239, -0.0813112, 0.0660931, -0.00621124, 0.00777602, 
9.408, 0.657262, -0.0175734, -0.0812491, 0.0660908, -0.00619417, 0.00776151, 
9.416, 0.657789, -0.017619, -0.081218, 0.065851, -0.00569942, 0.00389005, 
9.424, 0.658316, -0.0176645, -0.081187, 0.0658503, -0.0056836, 0.00387138, 
9.432, 0.658843, -0.0177099, -0.081156, 0.0658504, -0.00568077, 0.00387088, 
9.44, 0.659369, -0.0177554, -0.0811251, 0.0658508, -0.00568011, 0.00387168, 
9.448, 0.6599, -0.0178019, -0.0810768, 0.066392, -0.00581864, 0.00603334, 
9.456, 0.660432, -0.017849, -0.0810285, 0.0663949, -0.00588029, 0.006041, 
9.464, 0.660963, -0.0178969, -0.0809801, 0.0663957, -0.00598785, 0.00604251, 
9.472, 0.661494, -0.0179448, -0.0809318, 0.0663963, -0.00598951, 0.00604545, 
9.48, 0.662024, -0.0179878, -0.0809272, 0.0662683, -0.00537526, 0.000569716, 
9.488, 0.662554, -0.0180308, -0.0809228, 0.066268, -0.00537287, 0.000556502, 
9.496, 0.663084, -0.0180738, -0.0809183, 0.0662679, -0.00537266, 0.000554286, 
9.504, 0.663615, -0.0181167, -0.0809139, 0.0662679, -0.00537262, 0.000552521, 
9.512, 0.664133, -0.0181588, -0.0809032, 0.0648648, -0.00526032, 0.0013346, 
9.52, 0.664652, -0.0182009, -0.0808925, 0.0648587, -0.00526047, 0.00134671, 
9.528, 0.665171, -0.018243, -0.0808816, 0.0648577, -0.00525888, 0.00135486, 
9.536, 0.66569, -0.018285, -0.0808707, 0.0648574, -0.00525756, 0.00136209, 
9.544, 0.666218, -0.0183282, -0.0808347, 0.0659554, -0.00539347, 0.00450089, 
9.552, 0.666745, -0.0183711, -0.0807985, 0.0659605, -0.00536796, 0.00452075, 
9.56, 0.667273, -0.0184151, -0.0807623, 0.0659616, -0.00550326, 0.00452896, 
9.568, 0.667801, -0.0184606, -0.080726, 0.0659621, -0.00568478, 0.00453555, 
9.576, 0.668326, -0.0185031, -0.0807219, 0.0656329, -0.00531033, 0.000519724, 
9.584, 0.668851, -0.0185456, -0.0807178, 0.0656319, -0.00530879, 0.000508708, 
9.592, 0.669376, -0.018588, -0.0807137, 0.0656317, -0.0053085, 0.000506023, 
9.6, 0.669901, -0.0186305, -0.0807097, 0.0656316, -0.00530831, 0.000503874, 
9.608, 0.670428, -0.0186731, -0.0807188, 0.0658787, -0.00532812, -0.00112992, 
9.616, 0.670955, -0.0187158, -0.080728, 0.0658795, -0.00532894, -0.00115676, 
9.624, 0.671482, -0.0187584, -0.0807374, 0.0658795, -0.00532969, -0.00117591, 
9.632, 0.672009, -0.0188011, -0.0807469, 0.0658795, -0.00533042, -0.00119139, 
9.64, 0.672578, -0.0188418, -0.0804763, 0.0710773, -0.00509359, 0.0338311, 
9.648, 0.673147, -0.0188758, -0.0802032, 0.0711315, -0.00425359, 0.0341402, 
9.656, 0.673716, -0.0189093, -0.0799295, 0.0711381, -0.00418033, 0.0342056, 
9.664, 0.674285, -0.0189438, -0.0796555, 0.0711407, -0.00432131, 0.0342569, 
9.672, 0.674802, -0.0189849, -0.0796158, 0.064603, -0.00512986, 0.00496389, 
9.68, 0.675318, -0.0190295, -0.0795763, 0.0645744, -0.00557196, 0.0049376, 
9.688, 0.675835, -0.0190741, -0.0795365, 0.0645692, -0.00557792, 0.00497109, 
9.696, 0.676351, -0.0191187, -0.0794965, 0.0645676, -0.00558174, 0.00499816, 
9.704, 0.676877, -0.0191648, -0.0794324, 0.0657193, -0.00575651, 0.0080091, 
9.712, 0.677403, -0.0192105, -0.0793681, 0.0657246, -0.00571609, 0.00803869, 
9.72, 0.677929, -0.0192572, -0.0793037, 0.065726, -0.00583457, 0.00805528, 
9.728, 0.678455, -0.0193052, -0.0792391, 0.0657268, -0.00600056, 0.00806868, 
9.736, 0.678985, -0.0193473, -0.0792359, 0.0662309, -0.00526001, 0.000411267, 
9.744, 0.679514, -0.0193893, -0.0792327, 0.0662327, -0.00525724, 0.000392763, 
9.752, 0.680044, -0.0194314, -0.0792296, 0.066233, -0.0052571, 0.00038974, 
9.76, 0.680574, -0.0194734, -0.0792265, 0.0662331, -0.00525717, 0.000387354, 
9.768, 0.681096, -0.0195149, -0.0792323, 0.0652738, -0.00518105, -0.00072518, 
9.776, 0.681618, -0.0195563, -0.0792382, 0.0652706, -0.00518146, -0.000743827, 
9.784, 0.682141, -0.0195978, -0.0792443, 0.06527, -0.00518203, -0.000757208, 
9.792, 0.682663, -0.0196393, -0.0792504, 0.0652698, -0.00518259, -0.000768063, 
9.8, 0.683167, -0.0196832, -0.0791988, 0.0629845, -0.00548713, 0.00646035, 
9.808, 0.68367, -0.0197275, -0.079146, 0.0629748, -0.00554729, 0.00659763, 
9.816, 0.684174, -0.0197721, -0.0790925, 0.0629734, -0.00557474, 0.00667908, 
9.824, 0.684678, -0.0198169, -0.0790386, 0.0629731, -0.00559835, 0.00674564, 
9.832, 0.685201, -0.0198583, -0.0790347, 0.0653511, -0.0051776, 0.000488389, 
9.84, 0.685724, -0.0198998, -0.0790309, 0.0653588, -0.00517564, 0.000477147, 
9.848, 0.686247, -0.0199412, -0.079027, 0.0653603, -0.00517539, 0.000478531, 
9.856, 0.686769, -0.0199826, -0.0790232, 0.0653608, -0.00517528, 0.000479748, 
9.864, 0.68729, -0.0200259, -0.0789693, 0.0650524, -0.00542249, 0.00673857, 
9.872, 0.68781, -0.0200715, -0.0789148, 0.0650513, -0.00569419, 0.00681439, 
9.88, 0.688331, -0.0201178, -0.0788599, 0.0650513, -0.00578853, 0.00686197, 
9.888, 0.688851, -0.0201642, -0.0788047, 0.0650515, -0.00580431, 0.00689939, 
9.896, 0.689363, -0.0202049, -0.0787918, 0.0639768, -0.00508509, 0.00161175, 
9.904, 0.689875, -0.0202455, -0.0787789, 0.0639723, -0.0050764, 0.00160885, 
9.912, 0.690386, -0.0202861, -0.0787659, 0.0639714, -0.00507778, 0.00162343, 
9.92, 0.690898, -0.0203268, -0.0787528, 0.0639712, -0.00508199, 0.00163708, 
9.928, 0.691416, -0.0203688, -0.0786861, 0.0647517, -0.00525128, 0.00833844, 
9.936, 0.691934, -0.0204112, -0.0786192, 0.0647554, -0.00529379, 0.00836927, 
9.944, 0.692452, -0.0204548, -0.0785521, 0.0647565, -0.0054494, 0.00837715, 
9.952, 0.69297, -0.0204999, -0.0784851, 0.064757, -0.00563786, 0.00838343, 
9.96, 0.693485, -0.0205438, -0.0784477, 0.0643807, -0.00549553, 0.00467199, 
9.968, 0.694, -0.0205878, -0.0784104, 0.0643793, -0.00549077, 0.00466312, 
9.976, 0.694516, -0.0206317, -0.0783731, 0.0643791, -0.00548807, 0.00466508, 
9.984, 0.695031, -0.0206755, -0.0783357, 0.0643792, -0.00548616, 0.00466714, 
9.992, 0.695569, -0.02072, -0.0788005, 0.0672835, -0.00555053, -0.0580994, 
10, 0.696107, -0.0207671, -0.0792704, 0.0673069, -0.00589154, -0.0587349, 
10.008, 0.696646, -0.0208138, -0.0797417, 0.0673113, -0.00583498, -0.0589108, 
10.016, 0.697184, -0.0208591, -0.0802141, 0.0673106, -0.00566225, -0.0590463, 
10.024, 0.697754, -0.0209062, -0.0803061, 0.0711615, -0.00589707, -0.011508, 
10.032, 0.698323, -0.0209575, -0.080398, 0.0711724, -0.00640351, -0.01148, 
10.04, 0.698892, -0.0210085, -0.0804905, 0.0711804, -0.00637459, -0.0115602, 
10.048, 0.699462, -0.021058, -0.0805834, 0.0711827, -0.00619672, -0.0116232, 
10.056, 0.700018, -0.0211043, -0.0806615, 0.0695729, -0.00578808, -0.0097594, 
10.064, 0.700575, -0.0211462, -0.0807399, 0.0695612, -0.00523776, -0.00980145, 
10.072, 0.701131, -0.0211855, -0.0808186, 0.0695562, -0.00490704, -0.00983365, 
10.08, 0.701688, -0.0212226, -0.0808975, 0.0695539, -0.00464277, -0.0098592, 
10.088, 0.70225, -0.0212596, -0.0809793, 0.0702915, -0.00462047, -0.010228, 
10.096, 0.702812, -0.0212965, -0.0810613, 0.0702974, -0.00461642, -0.0102449, 
10.104, 0.703375, -0.0213334, -0.0811433, 0.0702987, -0.00461157, -0.0102603, 
10.112, 0.703937, -0.0213703, -0.0812255, 0.0702988, -0.00461001, -0.0102712, 
10.12, 0.704504, -0.0214068, -0.0813142, 0.0708659, -0.00456046, -0.0110833, 
10.128, 0.705071, -0.0214433, -0.0814029, 0.0708704, -0.00456153, -0.0110947, 
10.136, 0.705638, -0.0214798, -0.0814917, 0.0708712, -0.00456261, -0.0111018, 
10.144, 0.706205, -0.0215163, -0.0815806, 0.0708711, -0.00456575, -0.0111062, 
10.152, 0.706764, -0.021553, -0.0816625, 0.0698289, -0.00458811, -0.0102409, 
10.16, 0.707322, -0.0215898, -0.0817444, 0.0698189, -0.00459183, -0.0102391, 
10.168, 0.707881, -0.0216266, -0.0818263, 0.0698157, -0.00460027, -0.0102361, 
10.176, 0.708439, -0.0216634, -0.0819082, 0.0698142, -0.00460668, -0.0102354, 
10.184, 0.708987, -0.0217046, -0.0819475, 0.0684475, -0.00514293, -0.00491104, 
10.192, 0.709534, -0.0217458, -0.0819866, 0.0684414, -0.00516039, -0.0048888, 
10.2, 0.710082, -0.0217872, -0.0820257, 0.0684401, -0.0051682, -0.00488603, 
10.208, 0.71063, -0.0218286, -0.0820648, 0.0684396, -0.00517195, -0.00488602, 
10.216, 0.711196, -0.0218702, -0.0821832, 0.0708167, -0.00520316, -0.0147968, 
10.224, 0.711763, -0.0219138, -0.082302, 0.0708376, -0.00545402, -0.0148569, 
10.232, 0.712329, -0.0219569, -0.0824208, 0.0708429, -0.00538045, -0.014852, 
10.24, 0.712896, -0.0219985, -0.0825396, 0.0708442, -0.00521027, -0.0148476, 
10.248, 0.713451, -0.0220372, -0.0826398, 0.0693023, -0.0048313, -0.0125274, 
10.256, 0.714005, -0.0220719, -0.0827399, 0.0692877, -0.00434213, -0.0125102, 
10.264, 0.714559, -0.0221066, -0.08284, 0.0692831, -0.0043396, -0.0125162, 
10.272, 0.715113, -0.0221414, -0.0829401, 0.0692812, -0.00434793, -0.0125127, 
10.28, 0.715716, -0.0221915, -0.082899, 0.0753148, -0.00625749, 0.00513993, 
10.288, 0.716319, -0.0222414, -0.0828564, 0.0753411, -0.00624319, 0.00532661, 
10.296, 0.716921, -0.0222905, -0.0828116, 0.0753463, -0.0061303, 0.00559575, 
10.304, 0.717524, -0.0223403, -0.0827651, 0.0753482, -0.00622369, 0.00582373, 
10.312, 0.718128, -0.0223917, -0.0827263, 0.0754654, -0.00642723, 0.00484715, 
10.32, 0.718732, -0.0224438, -0.0826863, 0.075466, -0.00651636, 0.00499353, 
10.328, 0.719335, -0.0224964, -0.0826454, 0.0754661, -0.00657221, 0.00511275, 
10.336, 0.719939, -0.0225493, -0.0826038, 0.0754662, -0.00661514, 0.00520748, 
10.344, 0.720546, -0.0226041, -0.0825393, 0.0758919, -0.00684512, 0.00805672, 
10.352, 0.721153, -0.02266, -0.0824743, 0.075894, -0.006993, 0.00812621, 
10.36, 0.721761, -0.0227166, -0.0824089, 0.0758945, -0.00707172, 0.0081768, 
10.368, 0.722368, -0.0227733, -0.0823432, 0.075895, -0.00708782, 0.00821691, 
10.376, 0.722971, -0.0228287, -0.0822857, 0.0753808, -0.00692765, 0.00717869, 
10.384, 0.723574, -0.0228842, -0.0822281, 0.0753789, -0.00693134, 0.00719827, 
10.392, 0.724177, -0.0229396, -0.0821704, 0.0753787, -0.00693392, 0.00721639, 
10.4, 0.72478, -0.0229951, -0.0821126, 0.0753789, -0.00693618, 0.00723158, 
10.408, 0.725397, -0.0230492, -0.0820756, 0.0771528, -0.0067588, 0.00462324, 
10.416, 0.726014, -0.0231023, -0.0820386, 0.0771607, -0.00664384, 0.00462076, 
10.424, 0.726632, -0.0231564, -0.0820016, 0.0771623, -0.00675353, 0.00462949, 
10.432, 0.727249, -0.0232104, -0.0819645, 0.077163, -0.00675891, 0.00463925, 
10.44, 0.727859, -0.0232633, -0.0819326, 0.0763092, -0.00661174, 0.00397652, 
10.448, 0.72847, -0.0233162, -0.0819008, 0.0763057, -0.00660972, 0.00397801, 
10.456, 0.72908, -0.0233691, -0.081869, 0.0763051, -0.00660544, 0.00397907, 
10.464, 0.729691, -0.0234219, -0.0818371, 0.076305, -0.00660292, 0.00398082, 
10.472, 0.730297, -0.0234726, -0.0818195, 0.075736, -0.00634094, 0.00220757, 
10.48, 0.730903, -0.0235233, -0.0818019, 0.0757336, -0.00633396, 0.00220076, 
10.488, 0.731508, -0.0235739, -0.0817843, 0.0757333, -0.00633046, 0.00220036, 
10.496, 0.732114, -0.0236246, -0.0817667, 0.0757332, -0.00632886, 0.00220094, 
10.504, 0.732748, -0.0236763, -0.0818842, 0.0791541, -0.00646889, -0.0146864, 
10.512, 0.733381, -0.0237316, -0.0820049, 0.0791701, -0.00690964, -0.0150983, 
10.52, 0.734014, -0.0237866, -0.0821275, 0.0791726, -0.00688069, -0.0153185, 
10.528, 0.734648, -0.0238404, -0.0822513, 0.0791746, -0.00671604, -0.0154783, 
10.536, 0.735269, -0.023891, -0.0823908, 0.0776533, -0.0063316, -0.0174359, 
10.544, 0.73589, -0.0239375, -0.0825312, 0.0776384, -0.00581332, -0.0175496, 
10.552, 0.736511, -0.0239815, -0.0826722, 0.0776334, -0.00549929, -0.0176304, 
10.56, 0.737132, -0.0240235, -0.0828138, 0.0776309, -0.00524622, -0.0176946, 
10.568, 0.737737, -0.0240737, -0.0827833, 0.0756424, -0.00627729, 0.00380891, 
10.576, 0.738342, -0.0241239, -0.0827523, 0.0756337, -0.00627852, 0.00387416, 
10.584, 0.738947, -0.0241742, -0.0827206, 0.0756325, -0.00627821, 0.00396209, 
10.592, 0.739552, -0.0242249, -0.0826876, 0.0756323, -0.00633885, 0.00412659, 
10.6, 0.740177, -0.0242758, -0.0828108, 0.0780954, -0.00636626, -0.0154, 
10.608, 0.740802, -0.0243289, -0.0829364, 0.0781168, -0.00663448, -0.0157021, 
10.616, 0.741427, -0.0243814, -0.0830632, 0.0781221, -0.00656805, -0.0158425, 
10.624, 0.742052, -0.0244326, -0.0831908, 0.0781232, -0.00640156, -0.015954, 
10.632, 0.742651, -0.0244826, -0.08317, 0.0749099, -0.00624884, 0.00259991, 
10.64, 0.743251, -0.0245326, -0.0831488, 0.0748961, -0.00624597, 0.00265416, 
10.648, 0.74385, -0.0245825, -0.0831275, 0.0748938, -0.00624359, 0.00266475, 
10.656, 0.744449, -0.0246325, -0.0831061, 0.074893, -0.00624141, 0.00266897, 
10.664, 0.745072, -0.0246831, -0.0831813, 0.0778901, -0.00632296, -0.00939789, 
10.672, 0.745695, -0.0247366, -0.0832586, 0.0779057, -0.00669038, -0.00966892, 
10.68, 0.746319, -0.0247898, -0.0833374, 0.0779076, -0.00665079, -0.00984721, 
10.688, 0.746942, -0.0248417, -0.0834171, 0.0779092, -0.00649152, -0.00995858, 
10.696, 0.747567, -0.0248922, -0.0835023, 0.0780952, -0.00630976, -0.0106522, 
10.704, 0.748191, -0.0249412, -0.0835881, 0.0780964, -0.00612634, -0.0107261, 
10.712, 0.748816, -0.0249885, -0.0836744, 0.078096, -0.00591219, -0.010782, 
10.72, 0.749441, -0.025034, -0.083761, 0.0780953, -0.00568982, -0.0108265, 
10.728, 0.750044, -0.0250838, -0.0836974, 0.075448, -0.00622473, 0.00794853, 
10.736, 0.750648, -0.0251379, -0.0836308, 0.0754368, -0.00676057, 0.00832667, 
10.744, 0.751251, -0.0251929, -0.0835621, 0.0754351, -0.00688043, 0.00858222, 
10.752, 0.751855, -0.0252487, -0.0834919, 0.075435, -0.00697139, 0.00878445, 
10.76, 0.752476, -0.0253041, -0.0835548, 0.0776078, -0.0069236, -0.00786952, 
10.768, 0.753097, -0.0253605, -0.08362, 0.0776168, -0.00704652, -0.00814609, 
10.776, 0.753718, -0.0254163, -0.0836866, 0.0776182, -0.00697335, -0.00832476, 
10.784, 0.754339, -0.0254707, -0.0837543, 0.0776184, -0.00680383, -0.00846887, 
10.792, 0.754965, -0.0255242, -0.0838443, 0.0783634, -0.00668424, -0.0112529, 
10.8, 0.755592, -0.0255771, -0.083935, 0.0783696, -0.00661078, -0.0113314, 
10.808, 0.756219, -0.0256285, -0.084026, 0.0783707, -0.00643092, -0.0113798, 
10.816, 0.756846, -0.0256783, -0.0841174, 0.0783704, -0.00622042, -0.0114183, 
10.824, 0.757399, -0.0257179, -0.0842873, 0.0691126, -0.00494882, -0.0212404, 
10.832, 0.757951, -0.025745, -0.084458, 0.069027, -0.00339046, -0.021336, 
10.84, 0.758503, -0.025772, -0.0846289, 0.0690029, -0.00337595, -0.0213569, 
10.848, 0.759055, -0.0257991, -0.0847997, 0.0689947, -0.00338815, -0.0213575, 
10.856, 0.759582, -0.0258394, -0.0848432, 0.0658313, -0.00504454, -0.005438, 
10.864, 0.760109, -0.0258802, -0.0848862, 0.0658175, -0.00509039, -0.00537635, 
10.872, 0.760635, -0.025921, -0.0849293, 0.0658152, -0.00510234, -0.00537777, 
10.88, 0.761162, -0.0259618, -0.0849723, 0.0658145, -0.00510427, -0.00538551, 
10.888, 0.761696, -0.0260027, -0.08502, 0.0667567, -0.00511584, -0.00595955, 
10.896, 0.76223, -0.0260438, -0.0850678, 0.0667609, -0.00512515, -0.0059684, 
10.904, 0.762764, -0.0260847, -0.0851156, 0.0667618, -0.00511356, -0.00597664, 
10.912, 0.763298, -0.0261256, -0.0851634, 0.0667621, -0.00511237, -0.00598259, 
10.92, 0.763829, -0.0261658, -0.0852146, 0.0664195, -0.0050339, -0.00639479, 
10.928, 0.764361, -0.0262061, -0.0852658, 0.0664179, -0.00503234, -0.00640079, 
10.936, 0.764892, -0.0262464, -0.085317, 0.0664175, -0.00503528, -0.00640251, 
10.944, 0.765423, -0.0262867, -0.0853682, 0.0664173, -0.00503809, -0.00640406, 
10.952, 0.765955, -0.0263256, -0.0854316, 0.0664373, -0.00486018, -0.00792053, 
10.96, 0.766486, -0.0263644, -0.0854951, 0.0664374, -0.00485759, -0.00793194, 
10.968, 0.767018, -0.0264033, -0.0855585, 0.0664374, -0.00486137, -0.00792957, 
10.976, 0.767549, -0.0264422, -0.0856219, 0.0664373, -0.00486572, -0.00792707, 
10.984, 0.768087, -0.0264824, -0.0856792, 0.0671471, -0.00502354, -0.00716222, 
10.992, 0.768624, -0.0265227, -0.0857364, 0.0671528, -0.00503396, -0.00715186, 
11, 0.769161, -0.026563, -0.0857937, 0.0671542, -0.00503585, -0.00715291, 
11.008, 0.769698, -0.0266033, -0.0858509, 0.0671546, -0.00503882, -0.00715291, 
11.016, 0.770228, -0.0266479, -0.0858678, 0.0662317, -0.00557211, -0.00210995, 
11.024, 0.770758, -0.0266926, -0.0858845, 0.0662276, -0.00558913, -0.00208698, 
11.032, 0.771288, -0.0267373, -0.0859011, 0.0662268, -0.00559447, -0.00208412, 
11.04, 0.771818, -0.0267821, -0.0859178, 0.0662264, -0.00559661, -0.00208349, 
11.048, 0.772358, -0.0268261, -0.0860552, 0.0675804, -0.00550453, -0.0171804, 
11.056, 0.772899, -0.0268706, -0.0861934, 0.0675916, -0.00555209, -0.0172648, 
11.064, 0.77344, -0.0269139, -0.0863314, 0.0675941, -0.00541644, -0.0172525, 
11.072, 0.77398, -0.0269557, -0.0864693, 0.0675943, -0.00522598, -0.017242, 
11.08, 0.774509, -0.0270015, -0.0864779, 0.0661052, -0.00572774, -0.00107344, 
11.088, 0.775038, -0.0270474, -0.0864862, 0.0660998, -0.00573263, -0.00103636, 
11.096, 0.775567, -0.0270933, -0.0864945, 0.0660986, -0.00573304, -0.00103659, 
11.104, 0.776096, -0.0271391, -0.0865028, 0.0660982, -0.00573326, -0.00103715, 
11.112, 0.776622, -0.0271827, -0.086542, 0.0657767, -0.00545174, -0.0049065, 
11.12, 0.777148, -0.0272248, -0.0865814, 0.065775, -0.0052567, -0.0049236, 
11.128, 0.777674, -0.0272668, -0.0866209, 0.0657746, -0.00525278, -0.00492894, 
11.136, 0.7782, -0.0273088, -0.0866603, 0.0657744, -0.00525395, -0.0049311, 
11.144, 0.778735, -0.0273533, -0.0866856, 0.0668185, -0.00556149, -0.00315972, 
11.152, 0.77927, -0.0273979, -0.0867108, 0.066823, -0.00557384, -0.00314945, 
11.16, 0.779804, -0.0274425, -0.086736, 0.0668237, -0.00557217, -0.00315246, 
11.168, 0.780339, -0.0274871, -0.0867612, 0.0668238, -0.00557194, -0.0031543, 
11.176, 0.780885, -0.0275311, -0.0869166, 0.0683098, -0.00550339, -0.0194193, 
11.184, 0.781432, -0.0275757, -0.0870726, 0.0683222, -0.00556912, -0.0195035, 
11.192, 0.781978, -0.0276191, -0.0872285, 0.0683248, -0.00543104, -0.0194852, 
11.2, 0.782525, -0.027661, -0.0873842, 0.0683249, -0.0052334, -0.0194696, 
11.208, 0.783056, -0.0276994, -0.0874685, 0.0663904, -0.00479865, -0.0105359, 
11.216, 0.783587, -0.0277367, -0.0875524, 0.0663722, -0.00466853, -0.0104828, 
11.224, 0.784118, -0.0277741, -0.0876362, 0.0663668, -0.00467736, -0.0104719, 
11.232, 0.784649, -0.0278116, -0.0877199, 0.0663645, -0.0046864, -0.0104631, 
11.24, 0.785166, -0.027857, -0.0877105, 0.0645959, -0.00567908, 0.00117714, 
11.248, 0.785682, -0.0279025, -0.0877007, 0.0645903, -0.00568205, 0.00122645, 
11.256, 0.786199, -0.027948, -0.0876907, 0.0645894, -0.00568128, 0.00124809, 
11.264, 0.786716, -0.0279934, -0.0876805, 0.0645893, -0.00568022, 0.00126535, 
11.272, 0.787237, -0.0280374, -0.0877316, 0.0651045, -0.00550549, -0.00637987, 
11.28, 0.787758, -0.0280807, -0.0877836, 0.0651065, -0.00540592, -0.00650751, 
11.288, 0.788278, -0.0281226, -0.0878364, 0.0651067, -0.00523656, -0.00659132, 
11.296, 0.788799, -0.0281637, -0.0878896, 0.0651066, -0.00513955, -0.00665985, 
11.304, 0.789331, -0.0282077, -0.0879263, 0.0664494, -0.00549454, -0.00458422, 
11.312, 0.789863, -0.0282517, -0.0879632, 0.0664551, -0.00550112, -0.00461304, 
11.32, 0.790394, -0.0282955, -0.0880004, 0.0664559, -0.00547756, -0.00464943, 
11.328, 0.790926, -0.0283392, -0.0880378, 0.0664561, -0.0054666, -0.00467807, 
11.336, 0.791457, -0.0283861, -0.0880449, 0.0663357, -0.00585486, -0.000875204, 
11.344, 0.791987, -0.0284329, -0.0880518, 0.0663352, -0.00585669, -0.000871009, 
11.352, 0.792518, -0.0284798, -0.0880588, 0.066335, -0.00585713, -0.000873753, 
11.36, 0.793049, -0.0285266, -0.0880658, 0.0663349, -0.00585745, -0.00087619, 
11.368, 0.793606, -0.0285745, -0.0881244, 0.0696737, -0.00599001, -0.00732113, 
