time, light, accx, accy, accz,
169.376, 2.151, -0.0353757, -0.0152304, 9.76085, 
169.408, 2.15766, 0.0111736, -0.030029, 9.82795, 
169.44, 2.14155, -0.0729567, 0.0655527, 9.81978, 
169.472, 2.12713, -0.0174054, 0.01027, 9.83605, 
169.504, 2.13629, -0.0377539, 0.00743667, 9.79017, 
169.536, 2.13179, 0.0407877, 0.0217802, 9.76521, 
169.568, 2.12823, -0.0253492, 0.0161563, 9.84225, 
169.6, 2.13396, -0.0116096, 0.00591167, 9.80477, 
169.632, 2.11372, -0.0243072, 0.0536275, 9.86191, 
169.664, 2.10279, -0.0169802, -0.0891164, 9.80656, 
169.696, 2.11892, -0.0320758, -0.0335579, 9.83531, 
169.728, 2.10693, -0.0103004, -0.122256, 9.7653, 
169.76, 2.11077, -0.0833346, 0.0443995, 9.69821, 
169.792, 2.08101, 0.121202, 0.00913995, 9.8141, 
169.824, 2.10094, 0.0688975, 0.0391832, 9.81872, 
169.856, 2.07257, -0.0823869, -0.0656597, 9.90374, 
169.888, 2.07672, 0.0166409, -0.0892244, 9.77535, 
169.92, 2.074, -0.0943771, -0.00265814, 9.84638, 
169.952, 2.07545, 0.00120865, -0.00994179, 9.78685, 
169.984, 2.07584, -0.0187799, -0.051252, 9.73994, 
170.016, 2.04284, -0.0389915, -0.0188615, 9.79068, 
170.048, 2.051, 0.0137571, -0.0489906, 9.80592, 
170.08, 2.04249, -0.0280347, -0.0384829, 9.80961, 
170.112, 2.05192, -0.018319, 0.046359, 9.79918, 
170.144, 2.05045, -0.0436217, 0.0579465, 9.862, 
170.176, 2.01907, 0.0487072, -0.00867193, 9.91171, 
170.208, 2.02787, 0.103706, -0.0494221, 9.88608, 
170.24, 2.03318, 0.0138657, 0.00585326, 9.76909, 
170.272, 2.0038, 0.0366431, -0.00196671, 9.79373, 
170.304, 2.00512, -0.0646327, -0.017541, 9.871, 
170.336, 2.01783, 0.0398007, -0.0444155, 9.84414, 
170.368, 1.99217, -0.0352187, -0.00401491, 9.88303, 
170.4, 1.99547, 0.0251732, 0.0657341, 9.85044, 
170.432, 1.98924, -0.0506508, 0.122975, 9.86789, 
170.464, 1.98192, -0.0740503, 0.036465, 9.75258, 
170.496, 1.96697, 0.0343274, 0.0603206, 9.7801, 
170.528, 1.96124, -0.00135584, 0.063784, 9.76774, 
170.56, 1.96786, 0.0478299, 0.114897, 9.75157, 
170.592, 1.96558, -0.0356509, -0.0262282, 9.80508, 
170.624, 1.93506, 0.00264058, 0.0971375, 9.84821, 
170.656, 1.95396, 0.0581607, 0.0097029, 9.90029, 
170.688, 1.93874, -0.0610133, 0.0359246, 9.83642, 
170.72, 1.94649, -0.0777828, 0.0697273, 9.80191, 
170.752, 1.91537, 0.112643, -0.0135115, 9.88535, 
170.784, 1.9214, -0.0432836, -0.0040174, 9.80248, 
170.816, 1.92836, 0.0250765, 0.0357536, 9.7927, 
170.848, 1.90573, 0.107016, -0.0533682, 9.84146, 
170.88, 1.90588, 0.0760306, -0.0412131, 9.87263, 
170.912, 1.89295, -0.0676022, 0.0355257, 9.807, 
170.944, 1.90126, 0.0389238, 0.0222797, 9.76299, 
170.976, 1.89268, -0.108066, 0.0071853, 9.76532, 
171.008, 1.90128, -0.039307, 0.0427949, 9.78069, 
171.04, 1.87958, -0.0634915, 0.00972078, 9.80235, 
171.072, 1.89872, -0.0211281, 0.0543264, 9.90289, 
171.104, 1.89338, -0.0246056, -0.0888635, 9.88323, 
171.136, 1.88024, 0.028017, 0.0421277, 9.73204, 
171.168, 1.87335, 0.0469856, 0.0318494, 9.81356, 
171.2, 1.86856, -0.00527918, -0.0285047, 9.8362, 
171.232, 1.87141, -0.0214187, -0.0704034, 9.80748, 
171.264, 1.87494, -0.0424556, 0.14646, 9.87836, 
171.296, 1.87762, 0.0410093, 0.0947983, 9.81542, 
171.328, 1.8763, 0.0183973, 0.0838139, 9.80332, 
171.36, 1.84649, 0.0312689, 0.0355307, 9.90156, 
171.392, 1.85583, -0.0195622, 0.113405, 9.75251, 
171.424, 1.85638, 0.0668031, 0.0579405, 9.79152, 
171.456, 1.84641, 0.0438655, 0.0269294, 9.83609, 
171.488, 1.84378, 0.00175926, -0.0355374, 9.73489, 
171.52, 1.82615, 0.0221583, 0.0202371, 9.77538, 
171.552, 1.8366, 0.0242663, -0.00751903, 9.73394, 
171.584, 1.82731, -0.0109872, -0.0898916, 9.82715, 
171.616, 1.83805, -0.0627506, 0.0170489, 9.70881, 
171.648, 1.81529, -0.0574965, 0.0375149, 9.8359, 
171.68, 1.81767, -0.0230468, -0.0444808, 9.82608, 
171.712, 1.81635, 0.0227328, -0.00428147, 9.88943, 
171.744, 1.81614, 0.0700279, 0.0449875, 9.77918, 
171.776, 1.81923, 0.00275597, 0.0555016, 9.814, 
171.808, 1.82101, -0.0296136, 0.000632645, 9.7592, 
171.84, 1.81945, 0.0707396, -0.00085162, 9.79767, 
171.872, 1.79809, -0.0677806, -0.0291308, 9.92671, 
171.904, 1.80561, -0.107596, 0.0443324, 9.79209, 
171.936, 1.80342, 0.03226, 0.0506049, 9.82862, 
171.968, 1.78507, -0.0373619, -0.00462794, 9.79434, 
172, 1.78955, 0.0770422, -0.0366997, 9.80777, 
172.032, 1.79299, 0.0354793, 0.0418335, 9.80372, 
172.064, 1.79679, 0.0703123, 0.0357344, 9.86919, 
172.096, 1.78508, 0.0528814, 0.0084846, 9.86085, 
172.128, 1.7922, 0.0785093, 0.00949409, 9.82115, 
172.16, 1.77697, 0.00481931, -0.0765136, 9.81208, 
172.192, 1.77369, 0.033557, -0.050324, 9.73646, 
172.224, 1.77163, 0.164481, 0.0394297, 9.86082, 
172.256, 1.77817, 0.019838, -0.044078, 9.84346, 
172.288, 1.77977, -0.0904115, -0.0749794, 9.80246, 
172.32, 1.7601, 0.00281513, -0.020409, 9.79974, 
172.352, 1.80058, -0.0405744, 0.0951386, 9.87165, 
172.384, 1.81456, 0.0330719, -0.0283264, 9.7994, 
172.416, 1.79483, -0.0104081, 0.0598692, 9.84562, 
172.448, 1.79737, -0.0632617, -0.00609846, 9.80836, 
172.48, 1.79719, -0.0388555, 0.0848415, 9.82206, 
172.512, 1.79726, -0.0243846, 0.0507528, 9.73113, 
172.544, 1.79857, 0.04658, 0.0392503, 9.92587, 
172.576, 1.80244, 0.0599014, 0.128208, 9.87426, 
172.608, 1.80185, 0.0183212, -0.0724882, 9.85112, 
172.64, 1.80711, 0.035461, 0.0433058, 9.77769, 
172.672, 1.79262, 0.00373641, 0.0188879, 9.84155, 
172.704, 1.79501, 0.0636958, -0.0225215, 9.77205, 
172.736, 1.79795, -0.0211995, -0.113158, 9.80212, 
172.768, 1.79756, -0.000681134, 0.0295115, 9.80602, 
172.8, 1.80016, 0.0474819, 0.0231225, 9.87762, 
172.832, 1.78559, 0.0504288, -0.132408, 9.84978, 
172.864, 1.79646, -0.0194311, 0.0601944, 9.80652, 
172.896, 1.78527, -0.00179014, 0.000149746, 9.8457, 
172.928, 1.79847, -0.0803679, -0.00515739, 9.72967, 
172.96, 1.79328, -0.0232239, -0.12421, 9.7308, 
172.992, 1.78531, -0.0578529, 0.0196354, 9.69023, 
173.024, 1.79193, 0.00972167, -0.0484442, 9.86424, 
173.056, 1.78804, 0.0171428, -0.056675, 9.72457, 
173.088, 1.79249, 0.00804255, -0.0125372, 9.71157, 
173.12, 1.78826, -0.0429417, 0.025426, 9.77649, 
173.152, 1.79316, -0.0614896, -0.116593, 9.72958, 
173.184, 1.78621, 0.0281569, 0.0990614, 9.78541, 
173.216, 1.78924, -0.0315408, 0.00734975, 9.91078, 
173.248, 1.77905, 0.00254142, -0.0180789, 9.79615, 
173.28, 1.78216, -0.00429808, 0.0384399, 9.76926, 
173.312, 1.78139, -0.0613813, 0.00250608, 9.80894, 
173.344, 1.71004, -0.0422535, -0.00281295, 9.75395, 
173.376, 1.72096, 0.00384208, -0.00449057, 9.83188, 
173.408, 1.72152, 0.0214789, -0.0325024, 9.82074, 
173.44, 1.70953, 0.00766858, 0.0524243, 9.82927, 
173.472, 1.7092, -0.0671754, -0.0374991, 9.80778, 
173.504, 1.70796, 0.0707667, 0.0894208, 9.78464, 
173.536, 1.71392, -0.0095326, 0.0116786, 9.81942, 
173.568, 1.71612, 0.0402727, 0.0226691, 9.86504, 
173.6, 1.69791, 0.112758, 0.0243895, 9.86149, 
173.632, 1.71214, -0.00546483, 0.0432316, 9.73632, 
173.664, 1.69358, 0.0538843, -0.0223384, 9.86347, 
173.696, 1.70017, -0.0219597, 0.0474168, 9.81795, 
173.728, 1.70663, 0.0356603, 0.0628912, 9.81824, 
173.76, 1.70896, 0.0274481, -0.167524, 9.85012, 
173.792, 1.68936, -0.00243391, -0.0567298, 9.87323, 
173.824, 1.69981, 0.0624054, 0.0103727, 9.79285, 
173.856, 1.70268, 0.0496492, -0.077343, 9.8299, 
173.888, 1.70497, -0.00578198, -0.0334561, 9.85232, 
173.92, 1.70322, 0.031136, 0.0408708, 9.76362, 
173.952, 1.68464, 0.021714, 0.0865731, 9.84778, 
173.984, 1.68436, 0.0100195, -0.00969871, 9.83415, 
174.016, 1.69306, 0.0324214, 0.0697275, 9.80544, 
174.048, 1.68473, -0.0808544, 0.00886286, 9.78228, 
174.08, 1.69072, 0.0350257, -0.0292244, 9.81254, 
174.112, 1.69557, -0.0162444, 0.00679987, 9.73526, 
174.144, 1.69176, 0.0199636, -0.0577634, 9.81058, 
174.176, 1.68178, -0.0708454, 0.0263963, 9.73715, 
174.208, 1.68628, 0.0162749, 0.0151823, 9.81534, 
174.24, 1.68881, -0.0671554, 0.133573, 9.85841, 
174.272, 1.67592, -0.0319741, -0.00545042, 9.83986, 
174.304, 1.67853, -0.0140768, 0.1365, 9.77703, 
174.336, 1.68574, -0.015408, -0.0639533, 9.916, 
174.368, 1.75712, -0.0190439, 0.00980502, 9.80323, 
174.4, 1.7579, -0.00322614, -0.0329112, 9.77873, 
174.432, 1.76583, -0.0232699, 0.0392683, 9.74193, 
174.464, 1.76527, 0.0304891, 0.0094849, 9.81468, 
174.496, 1.76203, 0.0393048, 0.0722058, 9.77026, 
174.528, 1.75497, -0.0893844, -0.0392326, 9.90745, 
174.56, 1.75709, 0.0505229, 0.0645057, 9.84938, 
174.592, 1.76188, 0.0616763, 0.062836, 9.7633, 
174.624, 1.75647, -0.0103407, 0.0485871, 9.76332, 
174.656, 1.75875, 0.00866391, 0.041567, 9.81261, 
174.688, 1.76599, -0.11398, 0.0249331, 9.72217, 
174.72, 1.75907, 0.0329414, 0.114264, 9.81582, 
174.752, 1.75778, -0.0343212, 0.0338883, 9.79982, 
174.784, 1.76248, -0.0646867, -0.0318401, 9.81119, 
174.816, 1.76464, 0.0464491, -0.0224802, 9.78131, 
174.848, 1.76019, -0.113688, 0.0178591, 9.77223, 
174.88, 1.7623, -0.100768, -0.0136038, 9.90129, 
174.912, 1.75996, 0.0274662, 0.00121769, 9.80944, 
174.944, 1.75961, 0.0267428, 0.0140985, 9.84995, 
174.976, 1.7668, 0.0070883, -0.0840332, 9.86689, 
175.008, 1.75585, 0.0309899, -0.0746449, 9.8539, 
175.04, 1.74873, 0.0453144, -0.052738, 9.81497, 
175.072, 1.75398, 0.00464802, -0.0730352, 9.74751, 
175.104, 1.75603, -0.0439662, -0.0280219, 9.77806, 
175.136, 1.75001, -0.0265239, -0.0697733, 9.81399, 
175.168, 1.75419, 0.16874, 0.0336562, 9.76504, 
175.2, 1.76166, -0.0759985, -0.0160861, 9.71388, 
175.232, 1.74648, 0.0416861, -0.00539233, 9.85856, 
175.264, 1.75935, -0.0489934, -0.0445569, 9.84118, 
175.296, 1.75043, -0.0394666, -0.0749421, 9.79473, 
175.328, 1.75082, 0.0195315, 0.00617505, 9.88499, 
175.36, 1.63624, 0.0405945, -0.0379375, 9.86844, 
175.392, 1.64116, 0.0371895, -0.0476452, 9.82412, 
175.424, 1.64142, -0.0278585, -0.0302471, 9.75929, 
175.456, 1.63932, 0.00974527, -0.000487684, 9.82802, 
175.488, 1.63308, -0.0230627, -0.0293595, 9.79999, 
175.52, 1.64061, 0.0352532, -0.0179596, 9.70177, 
175.552, 1.6346, -0.0358835, 0.0443413, 9.71247, 
175.584, 1.63797, -0.0882723, -0.0684766, 9.87971, 
175.616, 1.63748, 0.0481822, -0.0277329, 9.72107, 
175.648, 1.63129, -0.0492991, -0.0590552, 9.88102, 
175.68, 1.63328, -0.00649223, 0.0523227, 9.78468, 
175.712, 1.62497, 0.019639, -0.0422069, 9.78012, 
175.744, 1.63431, -0.0203936, 0.0179397, 9.7635, 
175.776, 1.63306, 0.0400481, -0.0020542, 9.75829, 
175.808, 1.63772, -0.0546965, 0.0288753, 9.73436, 
175.84, 1.62406, 0.0386487, -0.0624204, 9.82072, 
175.872, 1.62842, 0.0579613, -0.0452757, 9.74634, 
175.904, 1.63071, -0.0279814, 0.0707843, 9.76588, 
175.936, 1.62139, -0.134386, -0.105018, 9.85031, 
175.968, 1.61914, -0.0227339, 0.0271842, 9.8978, 
176, 1.62218, -0.00605095, -0.0271585, 9.86516, 
176.032, 1.6308, 0.00043757, -0.0262512, 9.83817, 
176.064, 1.62575, 0.116941, 0.0131411, 9.79156, 
176.096, 1.61556, 0.0382481, -0.0602238, 9.80698, 
176.128, 1.61514, 0.0355519, 0.121333, 9.7958, 
176.16, 1.61694, 0.00443646, 0.0328857, 9.7767, 
176.192, 1.61439, 0.0169111, 0.0289473, 9.83401, 
176.224, 1.61041, -0.102211, 0.125219, 9.8442, 
176.256, 1.61293, -0.00677065, 0.0155909, 9.80174, 
176.288, 1.61392, 0.0661093, -0.0302958, 9.79965, 
176.32, 1.61787, 0.076274, -0.030917, 9.81807, 
176.352, 1.7605, -0.0328409, 0.00331585, 9.88419, 
176.384, 1.74735, 0.0442473, -0.0499624, 9.81523, 
176.416, 1.75666, -0.0441066, 0.0282487, 9.82055, 
176.448, 1.74935, -0.0186559, 0.108189, 9.8278, 
176.48, 1.75233, -0.0836339, -0.0192573, 9.82502, 
176.512, 1.75585, 0.113971, 0.0603698, 9.75421, 
176.544, 1.7593, -0.0777701, 0.0727211, 9.86344, 
176.576, 1.75742, 0.00396883, -0.0827876, 9.79466, 
176.608, 1.75938, -0.0145125, -0.0541219, 9.8635, 
176.64, 1.75991, -0.0787395, 0.0266088, 9.78656, 
176.672, 1.75871, 0.0708666, -0.0598315, 9.8631, 
176.704, 1.75534, -0.0336483, 0.0849625, 9.84188, 
176.736, 1.76318, 0.0107451, 0.0513921, 9.79447, 
176.768, 1.75462, -0.067295, 0.0361422, 9.84122, 
176.8, 1.76597, -0.0531263, 0.0224268, 9.84307, 
176.832, 1.7702, 0.00755169, 0.0605524, 9.80677, 
176.864, 1.7572, 0.0347043, 0.0118315, 9.86779, 
176.896, 1.76493, 0.0139588, -0.0039726, 9.70992, 
176.928, 1.7586, 0.0273414, -0.0150131, 9.79331, 
176.96, 1.76132, -0.00964148, -0.0041123, 9.78798, 
176.992, 1.76684, 0.0827675, 0.0598212, 9.84828, 
177.024, 1.76406, 0.0185726, -6.11636e-05, 9.77493, 
177.056, 1.76336, 0.0697806, -0.0214078, 9.86023, 
177.088, 1.75476, 0.0313049, -0.000965549, 9.73437, 
177.12, 1.77268, -0.0307225, 0.000132602, 9.82163, 
177.152, 1.77476, -0.015093, 0.0273914, 9.72858, 
177.184, 1.76433, -0.0216328, 0.043478, 9.77768, 
177.216, 1.76431, -0.0180346, 0.0407432, 9.77167, 
177.248, 1.76234, 0.0896023, 0.00452992, 9.74048, 
177.28, 1.77773, 0.0762184, -0.0325, 9.8483, 
177.312, 1.77511, 0.0308138, -0.0274077, 9.8697, 
177.344, 1.58695, -0.0201742, -0.0507188, 9.80975, 
177.376, 1.59729, -0.0139155, -0.0446228, 9.84078, 
177.408, 1.59389, 0.00245507, 0.00186332, 9.88508, 
177.44, 1.58774, 0.0847361, 0.0140408, 9.75032, 
177.472, 1.58505, -0.0504178, -0.0277365, 9.8229, 
177.504, 1.58876, 0.00683037, -0.0381097, 9.81318, 
177.536, 1.59103, 0.027952, -0.00414158, 9.74274, 
177.568, 1.59475, -0.00186711, 0.0224823, 9.759, 
177.6, 1.594, -0.0282515, 0.00816289, 9.78718, 
177.632, 1.58805, 0.0293567, 0.0121786, 9.77441, 
177.664, 1.60237, 0.056725, -0.0550021, 9.6782, 
177.696, 1.58813, -0.0636775, -0.126429, 9.78469, 
177.728, 1.59187, 0.0361906, 0.0164545, 9.82927, 
177.76, 1.58253, 0.0232574, -0.00532078, 9.7888, 
177.792, 1.58677, 0.0156103, 0.0679729, 9.81903, 
177.824, 1.57819, 0.106214, -0.0697742, 9.7653, 
177.856, 1.59042, 0.0151873, 0.0434546, 9.75214, 
177.888, 1.58581, 0.00539307, 0.0675827, 9.6942, 
177.92, 1.59508, 0.0224805, 0.00625929, 9.83259, 
177.952, 1.5923, -0.0225377, -0.0091557, 9.75881, 
177.984, 1.58515, 0.0496339, 0.0697444, 9.884, 
178.016, 1.58341, -0.0783786, -0.0104267, 9.75372, 
178.048, 1.59137, -0.0138122, 0.0629353, 9.75806, 
178.08, 1.58129, -0.00725039, -0.0605161, 9.84743, 
178.112, 1.58875, -0.0908382, -0.0590023, 9.74661, 
178.144, 1.58242, -0.139198, -0.0754944, 9.8213, 
178.176, 1.59301, 0.0553606, 0.00684381, 9.82317, 
178.208, 1.57882, -0.0202913, 0.0167305, 9.73306, 
178.24, 1.58493, -0.10671, -0.0866668, 9.78225, 
178.272, 1.59157, -0.0629601, -0.0203636, 9.79895, 
178.304, 1.58656, -0.0286934, 0.0444492, 9.84916, 
178.336, 1.57887, 0.105592, -0.0518285, 9.80092, 
178.368, 1.82639, -0.0204542, 0.100057, 9.89754, 
178.4, 1.82703, 0.0248329, 0.108801, 9.83904, 
178.432, 1.81682, 0.00283341, 0.0180709, 9.85958, 
178.464, 1.81005, 0.0697596, 0.10852, 9.7076, 
178.496, 1.82531, -0.0760196, -0.0323187, 9.78003, 
178.528, 1.838, -0.0641974, 0.0597353, 9.84851, 
178.56, 1.82811, 0.064343, -0.0527055, 9.78966, 
178.592, 1.82288, -0.00369357, 0.220042, 9.7786, 
178.624, 1.82846, 0.0206187, -0.0384544, 9.74445, 
178.656, 1.83815, -0.0296525, -0.0188093, 9.8269, 
178.688, 1.82422, -0.0172355, -0.168635, 9.82451, 
178.72, 1.84483, -0.0349359, 0.00320049, 9.79349, 
178.752, 1.8398, -0.0384514, 0.0322118, 9.75389, 
178.784, 1.84555, 0.0282727, 0.0476941, 9.79395, 
178.816, 1.84755, 0.0500011, -0.010907, 9.78717, 
178.848, 1.83506, -0.0481086, 0.0235581, 9.78666, 
178.88, 1.85348, -0.0727533, -0.0416056, 9.89984, 
178.912, 1.83912, 0.00947656, 0.0900348, 9.77423, 
178.944, 1.84356, -0.0782951, 0.0107124, 9.94629, 
178.976, 1.84206, 0.0536591, 0.0494361, 9.86205, 
179.008, 1.84005, 0.00606559, -0.0975685, 9.88082, 
179.04, 1.8423, 0.0584506, -0.00629146, 9.83268, 
179.072, 1.84963, 0.0349382, -0.136149, 9.72996, 
179.104, 1.86206, 0.0119182, 0.0684395, 9.76946, 
179.136, 1.85093, -0.0207971, -0.0092387, 9.84437, 
179.168, 1.86095, 0.0361183, -0.0812081, 9.88402, 
179.2, 1.85467, -0.018745, 0.00780053, 9.89077, 
179.232, 1.86093, -0.0171211, -0.0497908, 9.82585, 
179.264, 1.84621, -0.00160062, 0.0899279, 9.7935, 
179.296, 1.85475, -0.0186174, 0.0640436, 9.87389, 
179.328, 1.85794, -0.0639434, 0.0412688, 9.81546, 
179.36, 1.58402, -0.0114941, 0.00408033, 9.78522, 
179.392, 1.59755, 0.0262075, 0.00072011, 9.71485, 
179.424, 1.58571, -0.0163708, -0.0477474, 9.85193, 
179.456, 1.60411, 0.0152744, -0.0758809, 9.86438, 
179.488, 1.59889, 0.0474896, 0.0728221, 9.74144, 
179.52, 1.60441, 0.0248348, -0.0251023, 9.88111, 
179.552, 1.60309, 0.00914569, -0.0550064, 9.78977, 
179.584, 1.60766, -0.0711963, 0.00717715, 9.86564, 
179.616, 1.5986, -0.00616111, -0.0261269, 9.76585, 
179.648, 1.59798, 0.0634218, -0.0269045, 9.79012, 
179.68, 1.59339, 0.0386909, 0.0467291, 9.78931, 
179.712, 1.59018, -0.0611128, -9.05283e-05, 9.78002, 
179.744, 1.59605, 0.0324588, -0.016096, 9.87301, 
179.776, 1.6023, -0.0762227, 0.064335, 9.9108, 
179.808, 1.59945, 0.00495925, 0.0489356, 9.81044, 
179.84, 1.6133, -0.02651, 0.0479359, 9.85528, 
179.872, 1.61015, -0.034564, 0.0539339, 9.79756, 
179.904, 1.59666, 0.112683, 0.00989295, 9.73741, 
179.936, 1.59982, -0.0638929, -0.0513903, 9.73138, 
179.968, 1.59227, 0.055191, 0.0354623, 9.83921, 
180, 1.61117, 0.00315769, -0.00538069, 9.83027, 
180.032, 1.60721, -0.00921095, 0.113792, 9.83771, 
180.064, 1.60186, 0.0258238, 0.0284117, 9.8221, 
180.096, 1.61247, 0.0382995, -0.0362199, 9.85686, 
180.128, 1.60994, -0.0192596, 0.0571556, 9.78412, 
180.16, 1.61524, -0.0141225, 0.00582962, 9.81241, 
180.192, 1.61573, 0.0256748, 0.0244791, 9.80502, 
180.224, 1.63492, -0.0530341, -0.0229236, 9.81147, 
180.256, 1.61345, 0.0271153, -0.0177795, 9.79327, 
180.288, 1.62875, 0.0298458, -0.138042, 9.77539, 
180.32, 1.64611, 0.0206266, 0.0808541, 9.83801, 
180.352, 1.94934, -0.0313554, -0.03187, 9.79271, 
180.384, 1.94568, -0.0316006, 0.00334022, 9.84913, 
180.416, 1.96046, 0.0220918, 0.0522059, 9.78073, 
180.448, 1.94789, 0.0286049, -0.00909454, 9.81607, 
180.48, 1.96763, -0.00698547, 0.0602249, 9.85822, 
180.512, 1.96189, -0.000176625, -0.0186932, 9.86811, 
180.544, 1.97482, -0.0198425, -0.0118465, 9.74246, 
180.576, 1.98067, 0.0456466, 0.048493, 9.83926, 
180.608, 1.9749, -0.0107817, -0.171231, 9.78686, 
180.64, 1.98521, -0.0885236, 0.0391239, 9.80912, 
180.672, 2.00487, -0.0680917, 0.01489, 9.81759, 
180.704, 1.9892, -0.0790171, 0.0508389, 9.83133, 
180.736, 2.01099, -0.0804802, 0.0229312, 9.83865, 
180.768, 2.00136, -0.054378, 0.00348921, 9.79714, 
180.8, 2.02784, 0.0301699, 0.0337459, 9.85699, 
180.832, 2.01066, 0.00176996, -0.0474409, 9.7928, 
180.864, 2.03443, 0.0254843, -0.0594762, 9.84079, 
180.896, 2.03198, -0.00978576, -0.0205445, 9.75337, 
180.928, 2.0426, 0.045092, 0.0365888, 9.92093, 
180.96, 2.04479, 0.0445506, -0.0280518, 9.79559, 
180.992, 2.04711, 0.00661949, 0.0414673, 9.74257, 
181.024, 2.06392, 0.0770248, -0.0109502, 9.77412, 
181.056, 2.05928, 0.0436098, -0.0623405, 9.95651, 
181.088, 2.05774, -0.0942002, -0.0457058, 9.75506, 
181.12, 2.05619, -0.0297527, -0.0237408, 9.88243, 
181.152, 2.07495, -0.0393316, 0.0287516, 9.88719, 
181.184, 2.06978, -0.012676, -0.00891112, 9.78137, 
181.216, 2.08696, -0.0287039, -0.0107387, 9.74172, 
181.248, 2.08168, -0.0347216, 0.0269388, 9.80362, 
181.28, 2.08399, 0.0119001, 0.0404037, 9.84509, 
181.312, 2.10845, -0.00820591, 0.0596101, 9.83092, 
181.344, 1.72976, 0.0124837, -0.0495173, 9.87238, 
181.376, 1.75009, 0.0364522, 0.0827686, 9.85772, 
181.408, 1.73059, -0.0157639, -0.0576177, 9.81739, 
181.44, 1.7538, -0.0618661, 0.062032, 9.84224, 
181.472, 1.74316, 0.023284, -0.00489343, 9.8697, 
181.504, 1.73507, 0.0205728, 0.000936825, 9.73344, 
181.536, 1.77264, 0.0400632, 0.0472592, 9.86678, 
181.568, 1.77461, -0.0242692, -0.00146532, 9.78798, 
181.6, 1.77174, 0.12438, -0.00452692, 9.81605, 
181.632, 1.75595, -0.0131849, 0.00285502, 9.77742, 
181.664, 1.77473, -0.0623401, -0.0284043, 9.76742, 
181.696, 1.76645, -0.0301888, -0.0146194, 9.9266, 
181.728, 1.773, 0.0205006, -0.0183684, 9.80557, 
181.76, 1.76272, -0.00594294, 0.0161525, 9.67719, 
181.792, 1.78349, -0.0136816, -0.0206536, 9.86826, 
181.824, 1.77229, 0.0377832, 0.0259083, 9.78513, 
181.856, 1.7922, 0.0122484, -0.059926, 9.83902, 
181.888, 1.77638, 0.0644989, -0.0297762, 9.88594, 
181.92, 1.78425, -0.0646567, -0.00739341, 9.91313, 
181.952, 1.78737, -0.0357069, -0.0690477, 9.89674, 
181.984, 1.76874, 0.0611715, -0.0904222, 9.79041, 
182.016, 1.76805, 0.0413037, 0.0681681, 9.76215, 
182.048, 1.79461, 0.0196558, 0.0715541, 9.90065, 
182.08, 1.7931, 0.00964114, -0.0317988, 9.83402, 
182.112, 1.76813, 0.0101797, 0.0247888, 9.85829, 
182.144, 1.76985, 0.0873212, 0.0931601, 9.82922, 
182.176, 1.79854, -0.017621, -0.0424771, 9.69522, 
182.208, 1.78694, 0.0528542, 0.00817131, 9.8672, 
182.24, 1.80266, 0.06683, -0.000284411, 9.86154, 
182.272, 1.78712, 0.057343, -0.0232171, 9.7985, 
182.304, 1.77566, 0.00867618, -0.0308774, 9.8236, 
182.336, 1.78406, -0.0383216, -0.0187266, 9.88025, 
182.368, 2.15989, -0.00798197, -0.14979, 9.82308, 
182.4, 2.15829, -0.0550061, -0.00334131, 9.85166, 
182.432, 2.16189, 0.012176, -0.0186336, 9.81528, 
182.464, 2.18244, -0.0143039, 0.0204283, 9.73984, 
182.496, 2.175, -0.032671, 0.035566, 9.80982, 
182.528, 2.15852, 0.0717379, -0.00752349, 9.78131, 
182.56, 2.15929, 0.000625926, -0.0351979, 9.7939, 
182.592, 2.18873, -0.028133, 0.0944919, 9.7597, 
182.624, 2.15703, 0.0185151, -0.0237252, 9.86276, 
182.656, 2.18149, 0.0203097, 0.0883432, 9.73099, 
182.688, 2.19109, 0.0146559, 0.0648979, 9.68041, 
182.72, 2.15971, -0.0283043, -0.0934765, 9.79424, 
182.752, 2.19279, -0.0252681, -0.0935596, 9.85142, 
182.784, 2.18118, -0.070601, -0.0211858, 9.85007, 
182.816, 2.17629, 0.0630677, 0.0813456, 9.81178, 
182.848, 2.17041, -0.0535843, 0.0183954, 9.84739, 
182.88, 2.18493, -0.0463823, 0.0158557, 9.80061, 
182.912, 2.17663, 0.0594595, -0.0682311, 9.81649, 
182.944, 2.17809, 0.0244099, -0.0353611, 9.85019, 
182.976, 2.19094, 0.0356961, 0.00355013, 9.83964, 
183.008, 2.18788, 0.013166, 0.0557846, 9.8519, 
183.04, 2.17877, 0.0241117, 0.0156327, 9.7961, 
183.072, 2.20123, -0.0663594, 0.0202604, 9.85814, 
183.104, 2.1966, 0.0606166, 0.00761388, 9.73487, 
183.136, 2.18663, -0.0441547, 0.0216046, 9.80421, 
183.168, 2.19899, -0.0609774, -0.0366272, 9.85358, 
183.2, 2.18387, -0.00743983, -0.0430393, 9.75164, 
183.232, 2.19825, 0.0117372, 0.0611682, 9.77934, 
183.264, 2.18867, -0.0675698, -0.0467004, 9.82226, 
183.296, 2.17502, 0.0674003, 0.0326476, 9.83381, 
183.328, 2.18801, -0.0226307, -0.00512522, 9.82278, 
183.36, 1.81063, -0.0167008, 0.0681536, 9.83099, 
183.392, 1.80186, 0.0533505, -0.108186, 9.8275, 
183.424, 1.794, 0.0424222, 0.0419473, 9.77503, 
183.456, 1.80028, -0.0326273, 0.0704696, 9.82962, 
